periodBegin,periodEnd,Tree
2023-08-12T22:00:00Z,2023-08-13T04:30:00Z,TV2
2023-08-25T02:00:00Z,2023-08-25T05:30:00Z,TV2
2023-08-28T18:00:00Z,2023-08-29T00:15:00Z,TV2
2023-08-29T21:30:00Z,2023-08-30T00:45:00Z,TV2
2023-09-21T01:45:00Z,2023-09-21T05:30:00Z,TV2
2023-09-26T18:00:00Z,2023-09-27T01:00:00Z,TV2
2023-10-19T19:45:00Z,2023-10-20T05:30:00Z,TV2
2023-10-21T18:45:00Z,2023-10-21T22:30:00Z,TV2
2023-10-21T23:30:00Z,2023-10-22T05:45:00Z,TV2
2023-10-28T00:30:00Z,2023-10-28T03:30:00Z,TV2
2023-10-30T20:45:00Z,2023-10-31T05:45:00Z,TV2
2023-11-02T18:00:00Z,2023-11-02T21:30:00Z,TV2
2023-11-14T00:00:00Z,2023-11-14T03:30:00Z,TV2
2023-11-24T22:15:00Z,2023-11-25T05:45:00Z,TV2
2023-12-03T18:00:00Z,2023-12-03T21:15:00Z,TV2
2023-12-15T23:00:00Z,2023-12-16T06:00:00Z,TV2
2023-12-20T21:45:00Z,2023-12-21T02:45:00Z,TV2
2023-12-24T01:30:00Z,2023-12-24T04:30:00Z,TV2
2023-12-27T01:00:00Z,2023-12-27T05:45:00Z,TV2
2023-12-28T18:00:00Z,2023-12-28T21:15:00Z,TV2
2023-12-28T22:00:00Z,2023-12-29T05:15:00Z,TV2
2024-01-08T02:45:00Z,2024-01-08T05:45:00Z,TV2
2024-01-09T18:00:00Z,2024-01-09T21:15:00Z,TV2
2024-01-11T20:15:00Z,2024-01-12T03:45:00Z,TV2
2024-01-12T18:45:00Z,2024-01-13T02:00:00Z,TV2
2024-01-15T01:00:00Z,2024-01-15T06:00:00Z,TV2
2024-01-27T02:45:00Z,2024-01-27T05:45:00Z,TV2
2024-01-28T02:00:00Z,2024-01-28T06:00:00Z,TV2
2024-02-02T21:15:00Z,2024-02-03T04:15:00Z,TV2
2024-02-05T18:00:00Z,2024-02-06T06:00:00Z,TV2
2024-02-06T18:00:00Z,2024-02-07T04:15:00Z,TV2
2024-02-12T19:00:00Z,2024-02-12T22:00:00Z,TV2
2024-02-17T19:30:00Z,2024-02-18T03:30:00Z,TV2
2024-02-22T18:15:00Z,2024-02-23T03:15:00Z,TV2
2024-02-23T18:00:00Z,2024-02-23T21:45:00Z,TV2
2024-02-26T00:00:00Z,2024-02-26T03:30:00Z,TV2
2024-03-04T02:00:00Z,2024-03-04T05:15:00Z,TV2
2024-03-04T19:00:00Z,2024-03-05T00:30:00Z,TV2
2024-03-06T18:30:00Z,2024-03-06T22:45:00Z,TV2
2024-03-09T00:00:00Z,2024-03-09T04:15:00Z,TV2
2024-03-09T22:00:00Z,2024-03-10T02:00:00Z,TV2
2024-03-12T20:00:00Z,2024-03-13T01:00:00Z,TV2
2024-03-13T18:00:00Z,2024-03-13T22:45:00Z,TV2
2024-03-14T02:45:00Z,2024-03-14T06:00:00Z,TV2
2024-03-18T02:00:00Z,2024-03-18T05:45:00Z,TV2
2024-03-22T20:45:00Z,2024-03-23T05:45:00Z,TV2
2024-03-23T19:15:00Z,2024-03-24T05:45:00Z,TV2
2024-03-25T18:15:00Z,2024-03-26T02:45:00Z,TV2
2024-03-26T18:45:00Z,2024-03-27T04:30:00Z,TV2
2024-04-02T21:30:00Z,2024-04-03T05:30:00Z,TV2
2024-04-03T22:00:00Z,2024-04-04T01:00:00Z,TV2
2024-04-09T21:30:00Z,2024-04-10T01:45:00Z,TV2
2024-04-10T22:45:00Z,2024-04-11T04:15:00Z,TV2
2024-04-22T00:00:00Z,2024-04-22T03:00:00Z,TV2
2024-04-25T02:00:00Z,2024-04-25T05:30:00Z,TV2
2024-04-27T22:30:00Z,2024-04-28T02:45:00Z,TV2
2024-05-07T22:00:00Z,2024-05-08T05:30:00Z,TV2
2024-05-08T21:45:00Z,2024-05-09T05:15:00Z,TV2
2024-05-10T00:00:00Z,2024-05-10T03:00:00Z,TV2
2024-05-12T21:15:00Z,2024-05-13T00:15:00Z,TV2
2024-05-13T20:30:00Z,2024-05-14T04:15:00Z,TV2
2024-05-14T18:45:00Z,2024-05-15T05:15:00Z,TV2
2024-06-23T01:30:00Z,2024-06-23T05:00:00Z,TV2
2024-07-01T02:00:00Z,2024-07-01T05:45:00Z,TV2
2024-07-10T22:30:00Z,2024-07-11T05:30:00Z,TV2
2024-07-14T18:15:00Z,2024-07-14T21:15:00Z,TV2
2024-07-18T18:45:00Z,2024-07-19T00:15:00Z,TV2
2024-07-21T19:15:00Z,2024-07-22T01:45:00Z,TV2
2024-07-25T00:45:00Z,2024-07-25T04:00:00Z,TV2
2024-07-27T18:15:00Z,2024-07-27T23:30:00Z,TV2
2024-08-05T00:30:00Z,2024-08-05T05:45:00Z,TV2
2024-08-13T22:00:00Z,2024-08-14T02:00:00Z,TV2
2024-08-15T01:00:00Z,2024-08-15T05:30:00Z,TV2
2024-08-15T23:45:00Z,2024-08-16T05:45:00Z,TV2
2024-08-20T23:45:00Z,2024-08-21T04:45:00Z,TV2
2024-08-21T20:45:00Z,2024-08-22T00:45:00Z,TV2
2024-08-22T01:15:00Z,2024-08-22T06:00:00Z,TV2
